time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P(Pa)
2022-04-27 11:44:34.3950,0.716,-0.814,0.218,-1.81,0.25,0.31,0.17,-0.94,0.8,102248.459
2022-04-27 11:44:34.4050,0.674,-0.794,0.217,-1.55,-0.15,0.32,0.17,-1.04,0.78,102248.459
2022-04-27 11:44:34.4150,0.625,-0.84,0.221,-1.13,0.08,0.25,0.17,-1.04,0.76,102248.459
2022-04-27 11:44:34.4250,0.574,-0.866,0.227,-0.63,0.45,0.15,0.2,-0.97,0.72,102248.459
2022-04-27 11:44:34.4350,0.565,-0.852,0.221,-0.4,0.41,0.12,0.23,-0.88,0.68,102248.459
2022-04-27 11:44:34.4450,0.582,-0.826,0.214,-0.55,0.09,0.18,0.25,-0.81,0.68,102248.459
2022-04-27 11:44:34.4540,0.588,-0.831,0.213,-0.72,0.03,0.18,0.25,-0.76,0.68,102248.459
2022-04-27 11:44:34.4650,0.575,-0.841,0.21,-0.68,0.07,0.17,0.25,-0.76,0.68,102248.459
2022-04-27 11:44:34.4750,0.584,-0.885,0.198,-0.65,0.27,0.27,0.24,-0.7,0.79,102248.459
2022-04-27 11:44:34.4840,0.632,-0.925,0.196,-1.19,1.0,0.24,0.24,-0.7,0.79,102248.459
2022-04-27 11:44:34.4940,0.58,-0.854,0.151,-1.05,0.27,0.64,0.29,-0.66,0.83,102248.459
2022-04-27 11:44:34.5040,0.567,-0.899,0.212,-0.7,0.39,0.43,0.29,-0.49,0.92,102248.459
2022-04-27 11:44:34.5140,0.577,-0.893,0.25,-0.91,0.54,-0.18,0.29,-0.49,0.92,102248.459
2022-04-27 11:44:34.5240,0.616,-0.989,0.263,-1.08,0.72,-0.29,0.24,-0.42,1.03,102248.459
2022-04-27 11:44:34.5340,0.704,-1.03,0.263,-2.12,2.02,-0.52,0.18,-0.43,1.32,102248.459
2022-04-27 11:44:34.5440,0.601,-0.866,0.128,-1.96,0.54,0.42,0.33,-0.38,1.32,102248.459
2022-04-27 11:44:34.5540,0.541,-0.888,0.114,-0.92,-0.03,1.28,0.34,-0.35,1.38,102248.459
2022-04-27 11:44:34.5650,0.58,-0.907,0.238,-1.29,0.41,0.37,0.34,-0.35,1.38,102248.459
2022-04-27 11:44:34.5740,0.555,-0.876,0.29,-1.46,0.07,-0.62,0.22,-0.34,1.44,102248.459
2022-04-27 11:44:34.5840,0.486,-0.868,0.208,-0.98,-0.11,-0.19,0.17,-0.35,1.47,102248.459
2022-04-27 11:44:34.5940,0.433,-0.867,0.148,-0.48,-0.23,0.66,0.21,-0.36,1.46,102248.459
2022-04-27 11:44:34.6030,0.386,-0.833,0.16,-0.14,-0.41,0.73,0.29,-0.4,1.29,102248.459
2022-04-27 11:44:34.6130,0.369,-0.824,0.173,0.07,-0.77,0.58,0.29,-0.4,1.29,102248.459
2022-04-27 11:44:34.6230,0.37,-0.846,0.189,-0.01,-0.59,0.47,0.28,-0.44,1.1,102248.459
2022-04-27 11:44:34.6340,0.373,-0.84,0.194,-0.11,-0.58,0.34,0.28,-0.44,1.1,102248.459
2022-04-27 11:44:34.6430,0.401,-0.852,0.186,-0.33,-0.66,0.42,0.29,-0.33,0.95,102248.459
2022-04-27 11:44:34.6540,0.438,-0.849,0.185,-0.85,-0.43,0.47,0.32,-0.26,0.89,102248.459
2022-04-27 11:44:34.6630,0.447,-0.833,0.192,-1.05,-0.85,0.46,0.34,-0.17,0.87,102248.459
2022-04-27 11:44:34.6730,0.451,-0.855,0.202,-1.22,-0.59,0.38,0.34,-0.17,0.87,102248.459
2022-04-27 11:44:34.6830,0.431,-0.841,0.19,-1.16,-0.71,0.41,0.31,-0.06,0.79,102248.459
2022-04-27 11:44:34.6930,0.421,-0.871,0.165,-1.04,-0.64,0.66,0.31,-0.06,0.79,102248.459
2022-04-27 11:44:34.7030,0.439,-0.924,0.134,-1.22,-0.15,0.95,0.28,-0.08,0.78,102248.459
2022-04-27 11:44:34.7130,0.453,-0.948,0.112,-1.46,0.26,1.28,0.3,-0.08,0.79,102248.459
2022-04-27 11:44:34.7230,0.465,-0.919,0.143,-1.66,0.04,1.22,0.32,-0.02,0.81,102248.459
2022-04-27 11:44:34.7330,0.464,-0.926,0.193,-1.78,-0.04,0.74,0.31,0.03,0.86,102248.459
2022-04-27 11:44:34.7430,0.445,-0.94,0.222,-1.74,0.07,0.41,0.27,-0.0,0.97,102248.459
2022-04-27 11:44:34.7530,0.415,-0.952,0.218,-1.57,0.19,0.32,0.28,0.02,1.0,102248.459
2022-04-27 11:44:34.7630,0.368,-0.965,0.206,-1.28,0.3,0.52,0.28,0.02,1.0,102248.459
2022-04-27 11:44:34.7730,0.316,-0.959,0.205,-0.83,0.29,0.52,0.29,0.05,1.01,102248.459
2022-04-27 11:44:34.7830,0.277,-0.966,0.206,-0.52,0.26,0.65,0.3,0.07,1.02,102248.459
2022-04-27 11:44:34.7920,0.248,-0.973,0.23,-0.26,0.38,0.4,0.28,0.07,1.0,102248.459
2022-04-27 11:44:34.8020,0.218,-0.937,0.22,-0.12,0.13,0.48,0.29,0.1,0.97,102248.459
2022-04-27 11:44:34.8120,0.176,-0.933,0.242,0.21,-0.09,0.42,0.33,0.18,0.94,102248.459
2022-04-27 11:44:34.8220,0.162,-0.949,0.26,0.38,0.03,0.2,0.32,0.14,0.91,102248.459
2022-04-27 11:44:34.8320,0.172,-0.965,0.248,0.26,0.18,0.23,0.29,0.04,0.88,102248.459
2022-04-27 11:44:34.8420,0.193,-0.97,0.217,0.01,0.29,0.52,0.3,-0.04,0.85,102248.459
2022-04-27 11:44:34.8520,0.219,-0.953,0.214,-0.3,0.21,0.75,0.36,-0.014138455502688885,0.82,102248.459
2022-04-27 11:44:34.8620,0.248,-0.923,0.238,-0.64,-0.09,0.55,0.37,-0.01,0.82,102248.459
2022-04-27 11:44:34.8720,0.291,-0.898,0.244,-1.08,-0.35,0.5,0.34,-0.05,0.83,102248.459
2022-04-27 11:44:34.8830,0.321,-0.89,0.237,-1.54,-0.53,0.53,0.3,-0.09,0.84,102248.459
2022-04-27 11:44:34.8920,0.351,-0.904,0.234,-1.88,-0.44,0.61,0.23,-0.18,0.93,102248.459
2022-04-27 11:44:34.9020,0.344,-0.901,0.229,-2.1,-0.4,0.64,0.23,-0.18,0.93,102248.459
2022-04-27 11:44:34.9120,0.312,-0.896,0.207,-1.89,-0.45,0.83,0.23,-0.27,0.95,102248.459
2022-04-27 11:44:34.9220,0.271,-0.871,0.21,-1.62,-0.63,0.96,0.23,-0.29,0.9,102248.459
2022-04-27 11:44:34.9320,0.227,-0.885,0.237,-1.24,-0.72,0.73,0.22,-0.35,0.86,102248.459
2022-04-27 11:44:34.9420,0.189,-0.917,0.247,-0.93,-0.38,0.6,0.22,-0.35,0.86,102248.459
2022-04-27 11:44:34.9510,0.161,-0.925,0.258,-0.65,-0.23,0.52,0.21,-0.5,0.79,102248.459
2022-04-27 11:44:34.9610,0.145,-0.941,0.268,-0.55,-0.14,0.42,0.21,-0.5,0.79,102248.459
2022-04-27 11:44:34.9720,0.133,-0.957,0.278,-0.45,0.04,0.37,0.21,-0.56,0.77,102248.459
2022-04-27 11:44:34.9810,0.136,-0.963,0.305,-0.48,0.14,0.15,0.18,-0.59,0.76,102248.459
2022-04-27 11:44:34.9910,0.12,-0.985,0.314,-0.5,0.24,-0.01,0.15,-0.59,0.74,102248.459
2022-04-27 11:44:35.0010,0.115,-1.024,0.319,-0.34,0.64,-0.05,0.11,-0.61,0.76,102248.459
2022-04-27 11:44:35.0120,0.152,-1.029,0.317,-0.67,0.8,-0.05,0.11,-0.61,0.76,102248.459
2022-04-27 11:44:35.0210,0.168,-1.033,0.326,-1.02,0.8,-0.07,0.1,-0.58,0.84,102248.459
2022-04-27 11:44:35.0310,0.15,-1.045,0.36,-0.97,0.93,-0.33,0.04,-0.38,0.9,102248.459
2022-04-27 11:44:35.0410,0.163,-1.022,0.369,-1.02,0.84,-0.57,0.04,-0.38,0.9,102248.459
2022-04-27 11:44:35.0510,0.176,-0.999,0.345,-1.32,0.54,-0.39,-0.0,-0.28,0.96,102248.459
2022-04-27 11:44:35.0610,0.145,-1.001,0.337,-1.22,0.49,-0.26,-0.0,-0.28,0.96,102248.459
2022-04-27 11:44:35.0710,0.111,-0.996,0.329,-0.96,0.49,-0.18,-0.02,-0.27,0.96,102248.459
2022-04-27 11:44:35.0810,0.076,-0.983,0.337,-0.7,0.37,-0.21,-0.12,-0.31,0.89,102248.459
2022-04-27 11:44:35.0910,0.054,-0.974,0.341,-0.48,0.26,-0.3,-0.12,-0.31,0.89,102248.459
2022-04-27 11:44:35.1010,0.051,-0.963,0.326,-0.48,0.15,-0.24,-0.19,-0.32,0.85,102248.459
2022-04-27 11:44:35.1110,0.043,-0.95,0.305,-0.47,0.03,-0.05,-0.26,-0.38,0.73,102248.459
2022-04-27 11:44:35.1210,0.043,-0.942,0.294,-0.5,-0.08,0.07,-0.29,-0.39,0.68,102248.459
2022-04-27 11:44:35.1310,0.047,-0.933,0.285,-0.59,-0.18,0.12,-0.29,-0.39,0.68,102248.459
2022-04-27 11:44:35.1400,0.045,-0.939,0.273,-0.63,-0.19,0.21,-0.3,-0.41,0.64,102248.459
2022-04-27 11:44:35.1500,0.054,-0.945,0.271,-0.72,-0.12,0.24,-0.3,-0.41,0.63,102248.459
2022-04-27 11:44:35.1600,0.056,-0.948,0.275,-0.84,-0.1,0.19,-0.3,-0.39,0.63,102248.459
2022-04-27 11:44:35.1700,0.047,-0.954,0.278,-0.83,-0.02,0.13,-0.3,-0.39,0.63,102248.459
2022-04-27 11:44:35.1810,0.04,-0.953,0.275,-0.79,-0.05,0.09,-0.29,-0.35,0.62,102248.459
2022-04-27 11:44:35.1900,0.036,-0.961,0.27,-0.79,0.01,0.13,-0.26,-0.31,0.61,102248.459
2022-04-27 11:44:35.2000,0.032,-0.955,0.255,-0.8,0.0,0.16,-0.23,-0.38,0.58,102248.459
2022-04-27 11:44:35.2100,0.034,-0.946,0.236,-0.84,-0.1,0.49,-0.23,-0.38,0.58,104283.104
2022-04-27 11:44:35.2200,0.026,-0.954,0.267,-0.85,-0.1,0.14,-0.25,-0.42,0.58,104283.104
2022-04-27 11:44:35.2300,0.02,-0.96,0.249,-0.82,0.0,0.19,-0.26,-0.49,0.56,104283.104
2022-04-27 11:44:35.2400,0.011,-0.943,0.236,-0.79,-0.09,0.33,-0.28,-0.53,0.52,104283.104
2022-04-27 11:44:35.2500,-0.011,-0.938,0.243,-0.65,-0.22,0.32,-0.28,-0.53,0.52,104283.104
2022-04-27 11:44:35.2600,-0.019,-0.938,0.244,-0.53,-0.21,0.2,-0.3,-0.55,0.49,104283.104
2022-04-27 11:44:35.2700,-0.03,-0.957,0.275,-0.5,-0.17,0.12,-0.4646792709827423,-0.49,0.38,104283.104
2022-04-27 11:44:35.2800,-0.029,-0.948,0.279,-0.42,-0.01,-0.31,-0.52,-0.51,0.39,104283.104
2022-04-27 11:44:35.2900,-0.009,-0.913,0.226,-0.65,-0.42,0.15,-0.52,-0.51,0.39,104283.104
2022-04-27 11:44:35.3000,-0.026,-0.934,0.228,-0.65,-0.42,0.26,-0.6,-0.58,0.4,104283.104
2022-04-27 11:44:35.3090,-0.05,-0.937,0.213,-0.4,-0.23,0.22,-0.63,-0.62,0.39,104283.104
2022-04-27 11:44:35.3190,-0.048,-0.907,0.194,-0.34,-0.46,0.4,-0.64,-0.66,0.38,104283.104
2022-04-27 11:44:35.3290,-0.043,-0.889,0.199,-0.47,-0.77,0.4,-0.69,-0.71,0.37,104283.104
2022-04-27 11:44:35.3400,-0.051,-0.877,0.212,-0.39,-0.84,0.18,-0.69,-0.71,0.37,104283.104
2022-04-27 11:44:35.3490,-0.034,-0.865,0.18,-0.51,-1.04,0.24,-0.78,-0.66,0.38,104283.104
2022-04-27 11:44:35.3590,-0.037,-0.862,0.172,-0.61,-1.05,0.46,-0.83,-0.61,0.37,104283.104
2022-04-27 11:44:35.3690,-0.053,-0.859,0.168,-0.47,-1.13,0.3,-0.86,-0.57,0.37,104283.104
2022-04-27 11:44:35.3790,-0.06,-0.863,0.135,-0.42,-1.11,0.51,-0.89,-0.54,0.36,104283.104
2022-04-27 11:44:35.3890,-0.08,-0.876,0.127,-0.31,-1.06,0.62,-0.89,-0.54,0.36,104283.104
2022-04-27 11:44:35.3990,-0.1,-0.89,0.122,-0.1,-0.9,0.56,-0.9,-0.49,0.33,104283.104
2022-04-27 11:44:35.4090,-0.11,-0.891,0.109,0.0,-0.86,0.58,-0.9,-0.47,0.33,104283.104
2022-04-27 11:44:35.4190,-0.113,-0.891,0.091,0.03,-0.87,0.67,-0.87,-0.46,0.32,104283.104
2022-04-27 11:44:35.4290,-0.119,-0.88,0.082,0.05,-0.96,0.75,-0.87,-0.42,0.3,104283.104
2022-04-27 11:44:35.4390,-0.133,-0.904,0.077,0.13,-0.9,0.65,-0.87,-0.42,0.3,104283.104
2022-04-27 11:44:35.4490,-0.16,-0.929,0.056,0.3,-0.62,0.78,-0.83,-0.37,0.26,104283.104
2022-04-27 11:44:35.4590,-0.218,-0.958,0.034,0.73,-0.37,0.88,-0.83,-0.37,0.26,104283.104
2022-04-27 11:44:35.4690,-0.296,-0.995,0.01,1.48,-0.06,1.04,-0.67,-0.45,0.05,104283.104
2022-04-27 11:44:35.4790,-0.305,-1.04,-0.009,1.9,0.37,1.22,-0.67,-0.45,0.05,104283.104
2022-04-27 11:44:35.4880,-0.247,-1.075,-0.009,1.52,0.74,1.22,-0.46,-0.56,-0.05,104283.104
2022-04-27 11:44:35.4980,-0.17,-1.093,-0.009,0.82,1.0,1.17,-0.38,-0.53,-0.07,104283.104
2022-04-27 11:44:35.5080,-0.094,-1.087,0.008,0.04,1.0,1.07,-0.34,-0.44,-0.11,104283.104
2022-04-27 11:44:35.5190,-0.093,-0.955,0.034,-0.3,0.39,0.76,-0.3,-0.41,-0.13,104283.104
2022-04-27 11:44:35.5280,-0.014,-1.006,0.01,-0.48,-0.51,0.77,-0.3,-0.41,-0.13,104283.104
2022-04-27 11:44:35.5380,0.092,-1.139,0.023,-1.72,1.3,0.84,-0.32,-0.36,0.14,104283.104
2022-04-27 11:44:35.5480,0.097,-1.041,0.025,-2.1,0.98,0.65,-0.32,-0.33,0.28,104283.104
2022-04-27 11:44:35.5580,0.092,-0.949,0.023,-2.05,-0.1,0.7,-0.32,-0.33,0.28,104283.104
2022-04-27 11:44:35.5680,0.096,-0.904,0.019,-2.04,-0.77,0.66,-0.35,-0.36,0.36,104283.104
2022-04-27 11:44:35.5780,0.104,-0.908,0.024,-2.21,-0.83,0.65,-0.35,-0.36,0.36,104283.104
2022-04-27 11:44:35.5880,0.094,-0.909,0.025,-2.19,-0.77,0.56,-0.37,-0.36,0.43,104283.104
2022-04-27 11:44:35.5980,0.075,-0.902,0.013,-2.09,-0.83,0.61,-0.36,-0.37,0.53,104283.104
2022-04-27 11:44:35.6080,0.043,-0.897,0.003,-1.86,-0.88,0.69,-0.3,-0.31,0.55,104283.104
2022-04-27 11:44:35.6180,-0.002,-0.901,-0.004,-1.52,-0.89,0.75,-0.24,-0.27,0.56,104283.104
2022-04-27 11:44:35.6280,-0.039,-0.912,-0.011,-1.15,-0.76,0.8,-0.2,-0.26,0.55,104283.104
2022-04-27 11:44:35.6380,-0.082,-0.91,0.012,-0.82,-0.74,0.7,-0.2,-0.26,0.55,104283.104
2022-04-27 11:44:35.6480,-0.119,-0.902,0.044,-0.49,-0.78,0.33,-0.22,-0.27,0.52,104283.104
2022-04-27 11:44:35.6570,-0.173,-0.887,0.044,-0.06,-0.91,0.18,-0.26,-0.32,0.46,104283.104
2022-04-27 11:44:35.6670,-0.214,-0.879,0.03,0.37,-1.05,0.29,-0.28,-0.39,0.35,104283.104
2022-04-27 11:44:35.6780,-0.242,-0.898,0.03,0.67,-0.94,0.34,-0.31,-0.52,0.13,104283.104
2022-04-27 11:44:35.6880,-0.257,-0.912,0.023,0.86,-0.74,0.29,-0.31,-0.52,0.13,104283.104
2022-04-27 11:44:35.6970,-0.26,-0.906,0.013,0.92,-0.78,0.41,-0.29,-0.58,0.03,104283.104
2022-04-27 11:44:35.7070,-0.264,-0.918,0.005,0.96,-0.69,0.47,-0.25,-0.73,-0.16,104283.104
2022-04-27 11:44:35.7170,-0.249,-0.913,-0.001,0.94,-0.69,0.51,-0.23,-0.84,-0.23,104283.104
2022-04-27 11:44:35.7270,-0.219,-0.922,-0.017,0.69,-0.68,0.64,-0.23,-0.88,-0.26,104283.104
2022-04-27 11:44:35.7370,-0.185,-0.939,-0.002,0.4,-0.52,0.63,-0.24,-0.85,-0.29,104283.104
2022-04-27 11:44:35.7470,-0.159,-0.944,0.016,0.14,-0.44,0.36,-0.23,-0.84,-0.3,104283.104
2022-04-27 11:44:35.7580,-0.13,-0.954,-0.02,-0.1,-0.36,0.52,-0.23,-0.84,-0.3,104283.104
2022-04-27 11:44:35.7670,-0.113,-0.962,-0.036,-0.26,-0.29,0.82,-0.2,-0.86,-0.3,104283.104
2022-04-27 11:44:35.7770,-0.081,-0.962,-0.039,-0.48,-0.28,0.84,-0.16,-0.92,-0.34,104283.104
2022-04-27 11:44:35.7870,-0.071,-0.967,-0.036,-0.66,-0.18,0.87,-0.16,-0.92,-0.34,104283.104
2022-04-27 11:44:35.7970,-0.055,-0.969,-0.028,-0.71,-0.29,0.73,-0.08,-0.88,-0.35,104283.104
2022-04-27 11:44:35.8070,-0.04,-0.967,-0.035,-0.84,-0.16,0.79,-0.03,-0.89,-0.36,104283.104
2022-04-27 11:44:35.8170,-0.016,-0.96,-0.045,-1.0,-0.32,0.9,-0.03,-0.89,-0.36,104283.104
2022-04-27 11:44:35.8270,0.001,-0.978,-0.034,-1.19,-0.2,0.88,-0.0,-0.89,-0.3,104283.104
2022-04-27 11:44:35.8370,0.004,-0.986,-0.023,-1.23,-0.07,0.75,-0.04,-0.93,-0.14,104283.104
2022-04-27 11:44:35.8470,-0.005,-0.986,-0.017,-1.18,-0.06,0.69,-0.07,-0.95,-0.08,104283.104
2022-04-27 11:44:35.8570,-0.034,-0.989,-0.019,-0.94,-0.06,0.66,-0.08,-0.97,-0.04,104283.104
2022-04-27 11:44:35.8670,-0.058,-0.998,-0.034,-0.66,0.04,0.77,-0.08,-0.97,-0.04,104283.104
2022-04-27 11:44:35.8760,-0.075,-1.002,-0.053,-0.46,0.07,0.98,-0.05,-0.98,-0.01,104283.104
2022-04-27 11:44:35.8870,-0.086,-1.002,-0.054,-0.34,0.12,1.06,0.07,-0.97,-0.0,104283.104
2022-04-27 11:44:35.8960,-0.097,-0.99,-0.051,-0.22,0.04,1.04,0.07,-0.97,-0.0,104283.104
2022-04-27 11:44:35.9060,-0.107,-0.977,-0.045,-0.09,-0.16,1.02,0.14,-0.95,-0.03,104283.104
2022-04-27 11:44:35.9160,-0.099,-1.0,-0.029,-0.1,0.01,0.93,0.15,-0.93,-0.04,104283.104
2022-04-27 11:44:35.9260,-0.1,-0.986,-0.02,-0.15,0.01,0.81,0.15,-0.93,-0.04,104283.104
2022-04-27 11:44:35.9370,-0.099,-0.977,-0.024,-0.11,-0.13,0.84,0.18,-0.88,-0.08,104283.104
2022-04-27 11:44:35.9460,-0.103,-0.968,-0.027,-0.11,-0.21,0.91,0.18,-0.88,-0.08,104283.104
2022-04-27 11:44:35.9560,-0.107,-0.964,-0.029,-0.02,-0.26,0.96,0.21,-0.85,-0.1,104283.104
2022-04-27 11:44:35.9660,-0.096,-0.946,-0.022,-0.04,-0.36,0.95,0.22,-0.86,-0.14,104283.104
2022-04-27 11:44:35.9760,-0.056,-0.948,-0.011,-0.29,-0.49,0.9,0.25,-0.83,-0.22,104283.104
2022-04-27 11:44:35.9860,-0.007,-0.928,0.008,-0.75,-0.47,0.75,0.25,-0.83,-0.22,104283.104
2022-04-27 11:44:35.9960,0.032,-0.877,0.027,-1.17,-0.99,0.61,0.25,-0.8,-0.18,104283.104
2022-04-27 11:44:36.0050,0.056,-0.896,0.048,-1.43,-1.1,0.41,0.23,-0.73,-0.07,104283.104
2022-04-27 11:44:36.0160,0.064,-0.915,0.048,-1.57,-0.73,0.36,0.23,-0.73,-0.07,104283.104
2022-04-27 11:44:36.0250,0.033,-0.883,0.048,-1.41,-0.96,0.41,0.25,-0.78,0.01,104283.104
2022-04-27 11:44:36.0350,-0.016,-0.876,0.042,-0.94,-1.13,0.46,0.25,-0.92,0.01,104283.104
2022-04-27 11:44:36.0460,-0.055,-0.874,0.027,-0.52,-1.13,0.63,0.23,-1.11,0.0,104283.104
2022-04-27 11:44:36.0560,-0.081,-0.876,0.025,-0.18,-1.16,0.74,0.23,-1.11,0.0,104283.104
2022-04-27 11:44:36.0650,-0.09,-0.883,0.026,-0.04,-1.07,0.73,0.12,-1.44,0.07,104283.104
2022-04-27 11:44:36.0750,-0.102,-0.866,0.014,0.06,-1.15,0.84,0.1,-1.51,0.12,104283.104
2022-04-27 11:44:36.0850,-0.12,-0.857,0.013,0.23,-1.32,0.91,0.07,-1.49,0.15,104283.104
2022-04-27 11:44:36.0960,-0.136,-0.867,0.014,0.4,-1.26,0.92,0.07,-1.49,0.15,104283.104
2022-04-27 11:44:36.1050,-0.136,-0.857,-0.008,0.48,-1.19,1.07,0.13,-1.42,0.16,104283.104
2022-04-27 11:44:36.1150,-0.139,-0.815,-0.003,0.46,-1.61,1.2,0.24,-1.27,0.15,104283.104
2022-04-27 11:44:36.1250,-0.142,-0.842,0.056,0.49,-1.65,0.89,0.33,-1.07,0.14,104283.104
2022-04-27 11:44:36.1350,-0.145,-0.931,0.127,0.61,-0.85,-0.15,0.19,-0.85,0.1,104283.104
2022-04-27 11:44:36.1450,-0.091,-0.884,0.016,0.16,-0.64,0.83,0.28,-0.91,0.09,104283.104
2022-04-27 11:44:36.1550,-0.074,-0.843,0.01,-0.1,-1.48,1.1,0.59,-0.76,0.11,104283.104
2022-04-27 11:44:36.1650,-0.072,-0.89,0.006,-0.24,-1.11,1.35,0.58,-0.79,0.14,104283.104
2022-04-27 11:44:36.1750,-0.163,-0.882,0.082,0.33,-0.93,0.84,0.58,-0.79,0.14,105784.76
2022-04-27 11:44:36.1800,-0.223,-0.881,0.099,1.14,-1.05,0.43,0.49,-0.82,0.08,105784.76
2022-04-27 11:44:36.1920,-0.256,-0.877,0.062,1.54,-1.03,0.69,0.42,-0.91,-0.0,105784.76
2022-04-27 11:44:36.2020,-0.274,-0.856,0.012,1.8,-1.19,1.25,0.38,-1.07,-0.09,105784.76
2022-04-27 11:44:36.2120,-0.268,-0.873,0.013,1.87,-1.25,1.52,0.35,-1.22,-0.2,105784.76
2022-04-27 11:44:36.2220,-0.236,-0.89,0.018,1.69,-0.88,1.37,0.34,-1.28,-0.29,105784.76
2022-04-27 11:44:36.2320,-0.195,-0.847,0.022,1.36,-1.19,1.55,0.37,-1.35,-0.4,105784.76
2022-04-27 11:44:36.2410,-0.157,-0.834,0.093,1.04,-1.47,1.05,0.32,-1.4,-0.51,105784.76
2022-04-27 11:44:36.2520,-0.108,-0.856,0.129,0.72,-1.37,0.51,0.24,-1.42,-0.59,105784.76
2022-04-27 11:44:36.2610,-0.053,-0.895,0.112,0.22,-1.0,0.53,0.18,-1.43,-0.64,105784.76
2022-04-27 11:44:36.2710,-0.008,-0.906,0.08,-0.12,-0.77,0.87,0.18,-1.4,-0.67,105784.76
2022-04-27 11:44:36.2810,0.025,-0.898,0.079,-0.48,-0.81,1.05,0.17,-1.41,-0.64,105784.76
2022-04-27 11:44:36.2910,0.019,-0.909,0.1,-0.44,-0.78,0.86,0.1,-1.48,-0.6,105784.76
2022-04-27 11:44:36.3010,0.001,-0.927,0.086,-0.2,-0.65,0.88,0.02,-1.64,-0.59,105784.76
2022-04-27 11:44:36.3110,-0.022,-0.959,0.068,0.11,-0.34,1.06,-0.07,-1.81,-0.57,105784.76
2022-04-27 11:44:36.3210,-0.032,-0.956,0.057,0.32,-0.22,1.21,-0.13,-1.95,-0.54,105784.76
2022-04-27 11:44:36.3310,0.004,-0.937,0.072,0.39,-0.4,1.09,-0.22,-2.04,-0.51,105784.76
2022-04-27 11:44:36.3410,0.064,-0.949,0.017,-0.39,-0.44,1.28,-0.27,-2.26,-0.49,105784.76
2022-04-27 11:44:36.3510,0.059,-0.983,-0.09,-0.12,-0.2,1.96,-0.21,-2.3,-0.5,105784.76
2022-04-27 11:44:36.3610,0.117,-1.048,-0.273,-0.77,0.36,4.16,0.1,-2.38,-0.45,105784.76
2022-04-27 11:44:36.3710,0.118,-0.951,-0.201,-0.35,0.44,3.86,0.32,-2.45,-0.56,105784.76
2022-04-27 11:44:36.3810,0.208,-1.005,-0.031,-1.58,-0.76,2.95,0.38,-2.38,-0.55,105784.76
2022-04-27 11:44:36.3910,0.058,-1.19,0.105,-0.29,1.86,0.9,0.3,-2.37,-0.47,105784.76
2022-04-27 11:44:36.4010,-0.042,-1.175,0.129,0.71,2.02,0.47,0.19,-2.25,-0.4,105784.76
2022-04-27 11:44:36.4110,0.031,-1.019,0.101,0.83,0.83,0.6,0.01,-2.15,-0.32,105784.76
2022-04-27 11:44:36.4200,-0.385,-1.466,-0.257,2.94,2.77,2.64,0.25,-2.55,-0.88,105784.76
2022-04-27 11:44:36.4310,-0.284,-1.363,-0.155,4.71,4.94,4.37,0.51,-2.73,-1.32,105784.76
2022-04-27 11:44:36.4410,-0.129,-1.153,-0.01,3.03,2.25,2.0,0.64,-2.58,-1.41,105784.76
2022-04-27 11:44:36.4500,-0.016,-1.037,0.008,1.97,1.05,1.97,0.69,-2.6,-1.41,105784.76
2022-04-27 11:44:36.4600,0.126,-0.952,0.196,0.99,0.12,0.63,0.61,-2.47,-1.34,105784.76
2022-04-27 11:44:36.4700,0.217,-0.916,0.243,-0.13,-0.44,-0.61,0.45,-2.35,-1.28,105784.76
2022-04-27 11:44:36.4800,0.301,-0.935,0.195,-0.65,-0.38,-0.3,0.36,-2.15,-1.21,105784.76
2022-04-27 11:44:36.4900,0.376,-0.988,0.121,-1.4,0.07,0.36,0.4,-1.93,-1.14,105784.76
2022-04-27 11:44:36.5000,0.393,-1.031,0.091,-1.63,0.59,0.89,0.48,-1.82,-1.13,105784.76
2022-04-27 11:44:36.5100,0.391,-1.062,0.103,-1.48,0.98,0.88,0.55,-1.76,-1.1,105784.76
2022-04-27 11:44:36.5200,0.389,-1.071,0.131,-1.33,1.17,0.66,0.59,-1.73,-1.03,105784.76
2022-04-27 11:44:36.5300,0.41,-1.07,0.161,-1.32,1.24,0.38,0.56,-1.78,-0.9,105784.76
2022-04-27 11:44:36.5400,0.414,-1.049,0.181,-1.42,1.12,0.09,0.47,-1.92,-0.69,105784.76
2022-04-27 11:44:36.5500,0.352,-0.992,0.082,-0.88,0.8,0.51,0.39,-2.19,-0.48,105784.76
2022-04-27 11:44:36.5590,0.418,-0.974,0.084,-0.84,0.24,1.12,0.29,-2.54,-0.25,105784.76
2022-04-27 11:44:36.5700,0.494,-1.01,0.116,-1.76,0.6,0.63,0.16,-2.89,0.02,105784.76
2022-04-27 11:44:36.5800,0.472,-0.992,0.123,-1.86,0.66,0.42,0.03,-3.23,0.23,105784.76
2022-04-27 11:44:36.5900,0.414,-0.939,0.121,-1.32,0.14,0.29,-0.11,-3.54,0.39,105784.76
2022-04-27 11:44:36.5990,0.338,-0.928,0.127,-0.65,-0.14,0.14,-0.28,-3.82,0.52,105784.76
2022-04-27 11:44:36.6100,0.261,-0.926,0.122,0.13,-0.2,-0.02,-0.44,-4.02,0.61,105784.76
2022-04-27 11:44:36.6190,0.212,-0.932,0.113,0.77,-0.2,-0.11,-0.59,-4.17,0.66,105784.76
