time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-04-27 12:13:32.4430,0.183,0.78,-0.077,-2.33,1.63,3.23,-0.19,4.91,1.95
2022-04-27 12:13:32.4520,0.171,0.784,-0.089,-2.13,2.04,3.13,-0.03,4.73,2.85
2022-04-27 12:13:32.4630,0.148,0.799,-0.085,-1.83,1.8,3.26,0.07,4.65,3.22
2022-04-27 12:13:32.4720,0.142,0.862,-0.086,-1.44,1.54,3.2,0.14,4.58,3.54
2022-04-27 12:13:32.4820,0.137,0.957,-0.09,-1.16,0.84,3.22,0.22,4.51,3.82
2022-04-27 12:13:32.4930,0.128,1.066,-0.096,-0.84,-0.13,3.25,0.32,4.45,4.01
2022-04-27 12:13:32.5030,0.108,1.176,-0.104,-0.45,-1.26,3.32,0.46,4.41,4.1
2022-04-27 12:13:32.5130,0.086,1.226,-0.106,0.04,-2.27,3.37,0.59,4.36,4.07
2022-04-27 12:13:32.5230,0.058,1.246,-0.105,0.54,-2.65,3.39,0.67,4.32,3.92
2022-04-27 12:13:32.5330,0.03,1.224,-0.083,1.08,-2.85,3.33,0.69,4.31,3.67
2022-04-27 12:13:32.5430,0.007,1.166,-0.072,1.58,-2.53,3.11,0.76,4.32,3.33
2022-04-27 12:13:32.5530,-0.011,1.127,-0.086,2.0,-2.03,3.09,0.88,4.31,2.95
2022-04-27 12:13:32.5630,-0.026,1.084,-0.082,2.32,-1.7,3.22,0.98,4.32,2.52
2022-04-27 12:13:32.5720,-0.04,1.05,-0.073,2.58,-1.31,3.14,1.08,4.32,2.06
2022-04-27 12:13:32.5820,-0.05,1.035,-0.071,2.79,-1.03,3.07,1.2,4.33,1.57
2022-04-27 12:13:32.5920,-0.055,1.035,-0.07,2.91,-0.94,3.06,1.32,4.33,1.08
2022-04-27 12:13:32.6020,-0.057,1.035,-0.068,2.94,-0.95,3.02,1.48,4.32,0.6
2022-04-27 12:13:32.6120,-0.053,1.025,-0.07,2.88,-0.89,2.98,1.62,4.3,0.17
2022-04-27 12:13:32.6230,-0.044,1.006,-0.062,2.74,-0.75,2.92,1.75,4.27,-0.21
Time,-0.031,0.965,-0.057,2.52,-0.47,2.77,1.87,4.24,-0.51
2022-04-27 12:13:32.6420,-0.015,0.918,-0.051,2.25,0.04,2.64,1.95,4.19,-0.73
2022-04-27 12:13:32.6520,0.005,0.927,-0.042,1.91,0.46,2.47,2.0,4.14,-0.91
2022-04-27 12:13:32.6630,0.013,0.946,-0.034,1.58,0.3,2.25,2.0,4.09,-1.03
2022-04-27 12:13:32.6700,0.026,0.915,-0.021,1.33,0.3,2.06,1.95,4.04,-1.08
2022-04-27 12:13:32.6810,0.041,0.886,-0.014,1.02,0.69,1.8,1.88,4.0,-1.05
2022-04-27 12:13:32.6910,0.053,0.867,-0.008,0.71,0.99,1.61,1.75,3.96,-0.97
2022-04-27 12:13:32.7010,0.061,0.861,0.009,0.46,1.18,1.41,1.55,3.93,-0.86
2022-04-27 12:13:32.7120,0.068,0.854,0.018,0.26,1.24,1.13,1.32,3.91,-0.71
2022-04-27 12:13:32.7220,0.079,0.832,0.023,0.07,1.37,1.0,1.05,3.91,-0.53
2022-04-27 12:13:32.7320,0.081,0.806,0.03,-0.12,1.62,0.85,0.78,3.91,-0.36
2022-04-27 12:13:32.7420,0.083,0.788,0.024,-0.19,1.87,0.78,0.5,3.9,-0.17
2022-04-27 12:13:32.7540,0.087,0.786,0.025,-0.28,2.04,0.82,0.23,3.9,0.03
2022-04-27 12:13:32.7600,0.094,0.785,0.025,-0.36,2.02,0.81,-0.11,3.91,0.22
2022-04-27 12:13:32.7700,0.089,0.787,0.035,-0.42,2.01,0.8,-0.4,3.91,0.38
2022-04-27 12:13:32.7800,0.084,0.777,0.016,-0.37,2.04,0.85,-0.66,3.9,0.51
2022-04-27 12:13:32.7900,0.085,0.776,0.002,-0.32,2.09,1.12,-0.85,3.87,0.65
2022-04-27 12:13:32.8010,0.086,0.813,-0.008,-0.32,2.01,1.36,-1.01,3.85,0.77
2022-04-27 12:13:32.8110,0.084,0.873,-0.017,-0.3,1.58,1.57,-1.16,3.81,0.86
2022-04-27 12:13:32.8210,0.077,0.923,-0.024,-0.25,0.96,1.78,-1.27,3.76,0.91
2022-04-27 12:13:32.8320,0.071,0.964,-0.039,-0.15,0.46,2.01,-1.29,3.69,0.95
2022-04-27 12:13:32.8410,0.068,1.013,-0.059,-0.08,0.02,2.33,-1.23,3.62,0.96
2022-04-27 12:13:32.8520,0.061,1.053,-0.078,-0.02,-0.47,2.66,-1.08,3.54,0.94
2022-04-27 12:13:32.8620,0.05,1.073,-0.095,0.08,-0.86,2.96,-0.85,3.46,0.89
2022-04-27 12:13:32.8700,0.042,1.059,-0.109,0.19,-0.98,3.22,-0.55,3.39,0.84
2022-04-27 12:13:32.8800,0.038,1.041,-0.117,0.26,-0.86,3.41,-0.2,3.32,0.79
2022-04-27 12:13:32.8910,0.032,1.019,-0.123,0.29,-0.65,3.52,-0.2,3.32,0.79
2022-04-27 12:13:32.9010,0.025,1.022,-0.129,0.35,-0.47,3.56,0.61,3.21,0.66
2022-04-27 12:13:32.9110,0.02,1.057,-0.136,0.39,-0.59,3.58,1.07,3.16,0.59
2022-04-27 12:13:32.9200,0.015,1.09,-0.139,0.43,-0.91,3.55,1.53,3.11,0.53
2022-04-27 12:13:32.9310,0.011,1.13,-0.135,0.46,-1.22,3.42,1.96,3.07,0.47
2022-04-27 12:13:32.9400,0.009,1.15,-0.126,0.48,-1.56,3.19,2.33,3.02,0.41
2022-04-27 12:13:32.9520,0.007,0.997,-0.096,0.49,-1.61,2.88,2.6,2.98,0.38
2022-04-27 12:13:32.9610,0.005,0.936,-0.087,0.5,0.47,2.32,2.68,2.94,0.37
2022-04-27 12:13:32.9680,0.002,0.574,-0.039,0.5,0.93,1.96,2.85,2.92,0.36
2022-04-27 12:13:32.9790,0.003,0.756,-0.065,0.55,4.48,1.36,2.85,2.92,0.36
2022-04-27 12:13:32.9900,0.009,0.895,-0.024,0.52,1.58,1.25,2.74,2.83,0.37
2022-04-27 12:13:32.9990,0.011,0.816,-0.023,0.49,1.23,0.62,2.74,2.83,0.37
2022-04-27 12:13:33.0100,0.004,0.8,-0.022,0.53,1.8,0.44,2.55,2.74,0.34
2022-04-27 12:13:33.0210,0.01,0.698,-0.013,0.6,2.14,0.16,2.4,2.71,0.35
2022-04-27 12:13:33.0290,0.008,0.574,0.01,0.58,3.17,-0.15,2.16,2.68,0.35
2022-04-27 12:13:33.0400,0.004,0.397,0.007,0.67,4.68,-0.58,2.02,2.65,0.35
2022-04-27 12:13:33.0510,0.03,0.974,-0.01,0.72,5.76,-0.6,1.58,2.52,0.49
2022-04-27 12:13:33.0600,0.066,2.188,0.037,0.31,-3.45,-0.68,0.68,2.38,0.27
2022-04-27 12:13:33.0690,-0.005,2.058,0.16,0.47,-12.55,-1.32,-0.56,2.28,0.06
2022-04-27 12:13:33.0790,-0.018,1.787,0.157,0.91,-9.33,-2.39,-1.48,2.17,-0.34
2022-04-27 12:13:33.0890,-0.003,1.663,0.074,1.14,-7.74,-1.75,-2.02,2.1,-0.44
2022-04-27 12:13:33.1050,0.04,1.202,0.021,0.63,-5.51,-0.81,-2.32,2.11,-0.56
2022-04-27 12:13:33.1100,0.025,0.897,0.012,0.44,-1.12,-0.16,-2.41,2.07,-0.57
2022-04-27 12:13:33.1190,0.051,0.806,-0.047,0.4,1.49,0.28,-2.33,2.06,-0.6
2022-04-27 12:13:33.1290,0.032,0.974,-0.069,0.17,1.58,1.04,-2.08,2.01,-0.65
2022-04-27 12:13:33.1390,0.056,1.12,-0.114,0.26,-0.24,1.49,-1.79,1.93,-0.59
2022-04-27 12:13:33.1500,0.079,1.217,-0.095,-0.13,-1.49,2.04,-1.58,1.89,-0.43
2022-04-27 12:13:33.1580,0.094,1.254,-0.09,-0.37,-2.38,1.91,-1.3,1.83,-0.22
2022-04-27 12:13:33.1690,0.095,1.198,-0.127,-0.52,-2.51,2.12,-0.82,1.74,-0.0
2022-04-27 12:13:33.1780,0.09,1.056,-0.16,-0.53,-1.76,2.6,-0.3,1.64,0.22
2022-04-27 12:13:33.1880,0.076,0.925,-0.15,-0.46,-0.28,2.84,0.14,1.56,0.4
2022-04-27 12:13:33.2020,0.05,0.757,-0.109,-0.27,0.98,2.65,0.42,1.51,0.51
2022-04-27 12:13:33.2080,0.037,0.631,-0.085,0.02,2.76,2.17,0.7,1.47,0.61
2022-04-27 12:13:33.2180,0.04,0.76,-0.097,0.13,3.38,2.01,0.97,1.43,0.71
2022-04-27 12:13:33.2290,0.034,0.818,-0.082,0.17,1.95,2.0,1.16,1.42,0.78
2022-04-27 12:13:33.2390,0.022,0.708,-0.067,0.31,1.98,1.67,1.42,1.42,0.82
2022-04-27 12:13:33.2480,0.015,0.942,-0.101,0.49,2.58,1.53,1.79,1.41,0.79
2022-04-27 12:13:33.2580,0.002,1.183,-0.114,0.63,-0.24,1.68,2.26,1.42,0.67
2022-04-27 12:13:33.2690,-0.021,1.453,-0.14,0.83,-2.38,1.58,2.7,1.39,0.46
2022-04-27 12:13:33.2790,-0.014,1.548,-0.099,1.08,-5.05,1.54,2.72,1.34,0.35
2022-04-27 12:13:33.2890,0.002,1.381,0.009,0.93,-5.21,0.65,2.33,1.34,0.26
2022-04-27 12:13:33.2980,-0.007,1.01,0.049,0.9,-2.87,-0.61,2.05,1.31,0.18
2022-04-27 12:13:33.3080,-0.003,0.96,0.009,0.99,0.28,-0.83,1.75,1.25,0.09
2022-04-27 12:13:33.3180,-0.01,1.011,0.026,0.96,0.19,-0.71,1.43,1.21,-0.06
2022-04-27 12:13:33.3280,-0.022,1.087,0.022,1.06,-0.34,-1.02,1.13,1.14,-0.26
2022-04-27 12:13:33.3380,-0.018,1.162,0.018,1.13,-1.12,-0.99,0.69,1.05,-0.43
2022-04-27 12:13:33.3490,-0.004,1.258,0.066,1.01,-1.9,-1.12,-0.02,0.99,-0.56
2022-04-27 12:13:33.3590,0.008,1.258,0.115,0.84,-2.72,-1.64,-0.77,0.97,-0.65
2022-04-27 12:13:33.3670,0.019,1.173,0.102,0.65,-2.46,-1.87,-1.45,0.94,-0.71
2022-04-27 12:13:33.3780,0.025,1.069,0.086,0.5,-1.46,-1.53,-2.02,0.94,-0.73
2022-04-27 12:13:33.3880,0.037,1.001,0.063,0.37,-0.5,-1.16,-2.45,0.96,-0.71
2022-04-27 12:13:33.3980,0.044,0.972,0.044,0.18,0.07,-0.66,-2.79,0.98,-0.68
Time,0.049,0.97,0.025,0.07,0.28,-0.21,-3.04,0.99,-0.62
2022-04-27 12:13:33.4180,0.054,0.997,0.01,-0.05,0.23,0.28,-3.23,1.01,-0.55
2022-04-27 12:13:33.4270,0.059,1.049,-0.006,-0.15,-0.13,0.74,-3.33,1.01,-0.45
2022-04-27 12:13:33.4380,0.065,1.121,-0.03,-0.26,-0.72,1.24,-3.33,1.0,-0.34
2022-04-27 12:13:33.4470,0.068,1.2,-0.059,-0.35,-1.5,1.81,-3.16,0.97,-0.22
2022-04-27 12:13:33.4570,0.072,1.287,-0.1,-0.41,-2.35,2.43,-2.8,0.93,-0.08
2022-04-27 12:13:33.4680,0.072,1.288,-0.135,-0.48,-3.14,3.08,-2.29,0.88,0.06
2022-04-27 12:13:33.4770,0.066,1.206,-0.159,-0.47,-2.92,3.61,-1.68,0.81,0.19
2022-04-27 12:13:33.4870,0.061,1.139,-0.177,-0.41,-2.14,3.98,-1.01,0.75,0.31
2022-04-27 12:13:33.4970,0.049,1.059,-0.173,-0.33,-1.5,4.19,-0.36,0.7,0.39
2022-04-27 12:13:33.5080,0.036,0.976,-0.168,-0.18,-0.7,4.14,0.28,0.66,0.45
2022-04-27 12:13:33.5170,0.029,0.907,-0.155,-0.04,0.12,4.05,0.86,0.64,0.49
2022-04-27 12:13:33.5280,0.022,0.887,-0.143,0.06,0.73,3.82,1.42,0.63,0.5
2022-04-27 12:13:33.5370,0.013,0.937,-0.142,0.16,0.78,3.59,1.97,0.63,0.48
2022-04-27 12:13:33.5470,0.004,0.981,-0.138,0.28,0.29,3.38,2.55,0.64,0.43
2022-04-27 12:13:33.5570,-0.001,1.049,-0.133,0.39,-0.21,3.09,3.06,0.65,0.37
2022-04-27 12:13:33.5670,-0.005,1.137,-0.123,0.46,-0.78,2.71,3.49,0.65,0.28
2022-04-27 12:13:33.5770,-0.008,1.185,-0.103,0.51,-1.59,2.26,3.81,0.64,0.16
2022-04-27 12:13:33.5870,-0.013,1.195,-0.082,0.55,-1.92,1.68,4.04,0.62,0.04
2022-04-27 12:13:33.5970,-0.013,1.144,-0.06,0.6,-1.86,1.09,4.11,0.58,-0.07
2022-04-27 12:13:33.6070,-0.009,1.045,-0.029,0.56,-1.24,0.45,4.06,0.55,-0.17
2022-04-27 12:13:33.6160,-0.007,1.01,-0.007,0.52,-0.29,-0.24,3.92,0.49,-0.25
2022-04-27 12:13:33.6260,-0.008,0.991,0.005,0.47,-0.08,-0.79,3.67,0.43,-0.36
2022-04-27 12:13:33.6370,-0.014,0.993,0.023,0.47,0.01,-1.27,3.36,0.35,-0.5
2022-04-27 12:13:33.6460,-0.011,1.052,0.036,0.48,-0.21,-1.74,2.95,0.27,-0.62
2022-04-27 12:13:33.6560,-0.004,1.111,0.059,0.35,-0.76,-2.14,2.32,0.18,-0.73
2022-04-27 12:13:33.6650,0.005,1.185,0.097,0.22,-1.49,-2.66,1.62,0.1,-0.83
2022-04-27 12:13:33.6750,0.012,1.245,0.104,0.05,-2.2,-3.08,0.83,0.02,-0.91
2022-04-27 12:13:33.6860,0.019,1.253,0.112,-0.09,-2.73,-3.2,0.02,-0.04,-0.94
2022-04-27 12:13:33.6960,0.031,1.206,0.12,-0.28,-2.62,-3.25,-0.74,-0.06,-0.96
2022-04-27 12:13:33.7060,0.035,1.169,0.1,-0.45,-2.13,-3.22,-1.41,-0.07,-0.93
2022-04-27 12:13:33.7160,0.043,1.153,0.079,-0.62,-1.79,-2.83,-1.96,-0.07,-0.9
2022-04-27 12:13:33.7260,0.047,1.18,0.053,-0.75,-1.67,-2.43,-2.37,-0.06,-0.84
2022-04-27 12:13:33.7360,0.053,1.243,0.027,-0.88,-2.03,-1.91,-2.69,-0.07,-0.75
2022-04-27 12:13:33.7460,0.061,1.297,0.006,-1.01,-2.63,-1.42,-2.89,-0.08,-0.63
2022-04-27 12:13:33.7560,0.065,1.33,-0.02,-1.14,-3.07,-0.92,-2.96,-0.09,-0.5
2022-04-27 12:13:33.7660,0.067,1.343,-0.055,-1.22,-3.33,-0.36,-2.85,-0.13,-0.35
2022-04-27 12:13:33.7750,0.067,1.329,-0.091,-1.26,-3.39,0.27,-2.56,-0.18,-0.2
2022-04-27 12:13:33.7850,0.067,1.289,-0.122,-1.28,-3.17,0.86,-2.16,-0.24,-0.05
2022-04-27 12:13:33.7950,0.066,1.248,-0.14,-1.28,-2.75,1.32,-1.65,-0.31,0.11
2022-04-27 12:13:33.8050,0.063,1.218,-0.159,-1.25,-2.38,1.65,-1.07,-0.38,0.25
2022-04-27 12:13:33.8160,0.053,1.184,-0.171,-1.18,-2.09,1.92,-0.41,-0.45,0.35
2022-04-27 12:13:33.8260,0.045,1.142,-0.18,-1.04,-1.74,2.05,0.26,-0.51,0.44
2022-04-27 12:13:33.8360,0.038,1.104,-0.171,-0.92,-1.32,2.08,0.86,-0.55,0.49
2022-04-27 12:13:33.8450,0.032,1.071,-0.151,-0.8,-0.95,1.84,1.41,-0.58,0.51
2022-04-27 12:13:33.8550,0.024,1.046,-0.139,-0.69,-0.64,1.51,1.91,-0.6,0.51
2022-04-27 12:13:33.8640,0.02,1.038,-0.129,-0.57,-0.43,1.22,2.35,-0.62,0.48
2022-04-27 12:13:33.8740,0.016,1.046,-0.113,-0.49,-0.4,0.88,2.73,-0.64,0.44
2022-04-27 12:13:33.8850,0.016,1.061,-0.095,-0.42,-0.51,0.43,2.98,-0.66,0.4
2022-04-27 12:13:33.8950,0.016,1.074,-0.068,-0.39,-0.69,-0.04,3.09,-0.68,0.35
2022-04-27 12:13:33.9050,0.014,1.076,-0.04,-0.36,-0.82,-0.63,3.09,-0.7,0.29
2022-04-27 12:13:33.9150,0.011,1.071,-0.022,-0.32,-0.86,-1.17,2.99,-0.74,0.21
2022-04-27 12:13:33.9250,0.009,1.046,-0.006,-0.28,-0.83,-1.63,2.81,-0.78,0.14
2022-04-27 12:13:33.9340,0.01,1.009,0.011,-0.28,-0.59,-2.04,2.54,-0.83,0.07
2022-04-27 12:13:33.9450,0.01,0.964,0.029,-0.31,-0.27,-2.44,2.19,-0.88,-0.0
2022-04-27 12:13:33.9520,0.008,0.905,0.041,-0.32,0.16,-2.8,1.78,-0.94,-0.07
2022-04-27 12:13:33.9630,0.006,0.848,0.049,-0.33,0.71,-3.07,1.35,-0.99,-0.15
2022-04-27 12:13:33.9740,0.004,0.808,0.053,-0.35,1.2,-3.25,0.9,-1.05,-0.22
2022-04-27 12:13:33.9830,0.003,0.788,0.057,-0.38,1.53,-3.35,0.42,-1.1,-0.3
2022-04-27 12:13:33.9930,0.002,0.786,0.061,-0.44,1.67,-3.41,-0.08,-1.15,-0.37
2022-04-27 12:13:34.0050,0.001,0.8,0.063,-0.49,1.66,-3.43,-0.59,-1.21,-0.44
2022-04-27 12:13:34.0140,0.0,0.832,0.064,-0.56,1.49,-3.37,-1.11,-1.25,-0.51
2022-04-27 12:13:34.0230,0.001,0.862,0.061,-0.64,1.18,-3.24,-1.61,-1.3,-0.58
2022-04-27 12:13:34.0370,0.001,0.87,0.053,-0.74,0.97,-3.03,-2.06,-1.34,-0.63
2022-04-27 12:13:34.0450,0.003,0.864,0.042,-0.83,0.99,-2.73,-2.45,-1.36,-0.66
2022-04-27 12:13:34.0530,0.009,0.867,0.027,-0.95,1.09,-2.36,-2.76,-1.38,-0.67
2022-04-27 12:13:34.0650,0.012,0.895,0.012,-1.1,1.06,-1.93,-2.99,-1.39,-0.66
2022-04-27 12:13:34.0740,0.014,0.954,-0.004,-1.2,0.75,-1.48,-3.15,-1.41,-0.64
2022-04-27 12:13:34.0900,0.019,1.027,-0.021,-1.31,0.14,-0.99,-3.23,-1.42,-0.62
2022-04-27 12:13:34.0940,0.02,1.087,-0.04,-1.42,-0.54,-0.49,-3.22,-1.44,-0.59
2022-04-27 12:13:34.1030,0.023,1.119,-0.058,-1.5,-1.05,0.02,-3.11,-1.46,-0.56
2022-04-27 12:13:34.1130,0.022,1.131,-0.077,-1.58,-1.31,0.52,-3.11,-1.46,-0.56
2022-04-27 12:13:34.1230,0.023,1.12,-0.1,-1.62,-1.39,1.0,-2.58,-1.51,-0.52
2022-04-27 12:13:34.1330,0.021,1.073,-0.116,-1.67,-1.21,1.48,-2.19,-1.53,-0.5
2022-04-27 12:13:34.1440,0.019,1.014,-0.126,-1.69,-0.72,1.85,-1.76,-1.57,-0.5
2022-04-27 12:13:34.1530,0.015,0.967,-0.129,-1.7,-0.17,2.11,-1.32,-1.58,-0.54
2022-04-27 12:13:34.1620,-0.487,1.044,-0.121,-1.54,0.19,2.25,-0.9,-1.41,-1.17
2022-04-27 12:13:34.1720,-0.939,1.095,-0.141,5.68,-1.11,2.26,-0.5,-2.1,-1.26
2022-04-27 12:13:34.1820,-0.421,1.033,-0.174,6.06,-0.87,2.73,-0.18,-3.06,-1.31
2022-04-27 12:13:34.1930,-0.21,1.018,-0.132,1.52,-0.58,2.93,0.12,-3.48,-1.29
2022-04-27 12:13:34.1960,-0.206,0.99,-0.113,1.52,-0.58,2.93,0.4,-3.44,-1.24
2022-04-27 12:13:34.2110,-0.33,0.977,-0.062,0.2,-0.16,2.38,0.62,-2.74,-1.2
2022-04-27 12:13:34.2230,-0.506,0.95,0.009,1.57,-0.06,1.72,0.76,-1.05,-1.15
2022-04-27 12:13:34.2330,-0.706,0.845,0.036,3.28,0.35,1.0,0.81,0.3,-1.22
2022-04-27 12:13:34.2430,-0.871,0.714,-0.001,5.06,1.49,0.93,0.72,0.44,-1.41
2022-04-27 12:13:34.2530,-0.904,0.622,0.06,6.37,2.71,1.02,0.43,-0.28,-1.53
2022-04-27 12:13:34.2630,-0.702,0.59,0.104,5.97,3.43,0.34,-0.1,-1.39,-1.52
2022-04-27 12:13:34.2740,-0.403,0.606,0.132,3.48,3.56,0.07,-0.79,-2.63,-1.34
2022-04-27 12:13:34.2830,-0.096,0.637,0.191,0.42,3.29,-0.08,-1.63,-3.83,-0.95
2022-04-27 12:13:34.2920,0.185,0.671,0.297,-2.59,2.93,-0.49,-2.55,-4.83,-0.4
2022-04-27 12:13:34.3020,0.338,0.685,0.426,-5.12,2.54,-1.22,-3.49,-5.5,0.14
2022-04-27 12:13:34.3130,0.181,0.621,0.591,-5.83,2.49,-2.03,-4.42,-5.72,0.49
2022-04-27 12:13:34.3220,-0.077,0.561,0.907,-3.46,3.12,-3.27,-5.43,-4.59,0.64
2022-04-27 12:13:34.3320,-0.232,0.612,1.295,-0.93,3.32,-6.56,-6.32,-3.45,0.71
2022-04-27 12:13:34.3440,-0.098,0.71,1.215,0.25,2.36,-8.51,-7.02,-2.69,0.88
2022-04-27 12:13:34.3530,0.066,0.826,1.098,-1.38,1.05,-6.63,-7.29,-1.98,1.05
2022-04-27 12:13:34.3610,0.047,0.998,1.055,-2.4,-0.53,-5.02,-6.8,-0.41,1.19
2022-04-27 12:13:34.3720,-0.07,1.201,1.196,-1.73,-2.7,-4.65,-6.61,0.58,1.18
2022-04-27 12:13:34.3840,-0.107,1.26,0.885,-0.61,-5.03,-4.8,-6.79,1.25,0.94
2022-04-27 12:13:34.3910,-0.135,1.156,0.762,-0.47,-5.45,-1.06,-7.07,1.2,0.55
2022-04-27 12:13:34.4010,-0.266,1.089,0.731,0.02,-4.9,-0.01,-7.09,1.06,-0.07
2022-04-27 12:13:34.4130,-0.375,1.077,0.673,1.32,-5.02,0.72,-6.87,0.99,-0.72
2022-04-27 12:13:34.4210,-0.327,0.949,0.594,1.85,-5.22,1.86,-6.46,1.06,-1.26
2022-04-27 12:13:34.4360,-0.228,0.787,0.644,1.01,-4.28,2.58,-5.93,1.2,-1.67
2022-04-27 12:13:34.4420,-0.349,0.894,0.713,0.22,-3.75,2.08,-5.35,1.21,-2.0
2022-04-27 12:13:34.4510,-0.326,0.87,0.607,1.26,-5.37,2.1,-4.78,1.2,-2.19
2022-04-27 12:13:34.4600,-0.348,0.804,0.66,0.64,-5.27,2.99,-4.36,0.97,-2.31
2022-04-27 12:13:34.4700,-0.377,0.725,0.658,0.88,-5.12,2.54,-4.0,0.66,-2.42
2022-04-27 12:13:34.4820,-0.414,0.604,0.668,1.02,-4.59,2.7,-3.67,0.45,-2.53
2022-04-27 12:13:34.4920,-0.418,0.525,0.733,1.28,-3.9,2.57,-3.42,0.57,-2.64
2022-04-27 12:13:34.5010,-0.383,0.459,0.816,1.09,-3.55,1.82,-3.32,0.78,-2.71
2022-04-27 12:13:34.5110,-0.36,0.397,0.854,0.61,-3.32,1.12,-3.33,0.85,-2.73
2022-04-27 12:13:34.5220,-0.384,0.342,0.855,0.4,-3.11,0.85,-3.4,0.73,-2.69
2022-04-27 12:13:34.5310,-0.422,0.305,0.833,0.64,-3.01,0.91,-3.52,0.46,-2.64
2022-04-27 12:13:34.5420,-0.456,0.283,0.812,0.97,-3.1,1.13,-3.66,0.13,-2.6
2022-04-27 12:13:34.5520,-0.462,0.258,0.818,1.27,-3.33,1.28,-3.81,-0.11,-2.62
2022-04-27 12:13:34.5610,-0.436,0.214,0.838,1.26,-3.48,1.13,-3.91,-0.23,-2.7
2022-04-27 12:13:34.5700,-0.379,0.144,0.876,1.01,-3.43,0.89,-3.92,-0.14,-2.79
2022-04-27 12:13:34.5810,-0.319,0.061,0.929,0.43,-3.14,0.36,-3.78,0.2,-2.87
2022-04-27 12:13:34.5910,-0.283,-0.015,0.949,-0.06,-2.75,-0.18,-3.55,0.61,-2.95
2022-04-27 12:13:34.6000,-0.252,-0.071,0.923,-0.37,-2.44,-0.39,-3.27,0.96,-3.03
2022-04-27 12:13:34.6110,-0.241,-0.119,0.862,-0.66,-2.32,-0.15,-3.01,1.21,-3.11
2022-04-27 12:13:34.6210,-0.251,-0.167,0.781,-0.7,-2.19,0.36,-2.8,1.31,-3.19
2022-04-27 12:13:34.6290,-0.252,-0.211,0.672,-0.61,-2.06,1.08,-2.61,1.2,-3.24
2022-04-27 12:13:34.6410,-0.281,-0.277,0.547,-0.55,-1.93,2.08,-2.42,0.83,-3.24
2022-04-27 12:13:34.6500,-0.352,-0.32,0.424,-0.05,-1.53,3.18,-2.42,0.83,-3.24
2022-04-27 12:13:34.6600,-0.414,-0.341,0.313,0.8,-1.5,4.26,-1.88,-0.22,-3.18
2022-04-27 12:13:34.6700,-0.429,-0.385,0.221,1.49,-1.47,5.26,-1.51,-0.84,-3.16
2022-04-27 12:13:34.6800,-0.414,-0.436,0.171,1.78,-1.21,6.0,-1.21,-1.59,-3.17
2022-04-27 12:13:34.6900,-0.346,-0.486,0.162,1.84,-0.87,6.4,-1.03,-2.52,-3.17
2022-04-27 12:13:34.7000,-0.242,-0.505,0.21,1.44,-0.56,6.33,-1.01,-3.54,-3.13
2022-04-27 12:13:34.7100,-0.121,-0.526,0.272,0.85,-0.54,5.78,-1.05,-4.48,-3.05
2022-04-27 12:13:34.7210,0.027,-0.526,0.345,0.13,-0.46,5.16,-1.13,-5.2,-2.98
2022-04-27 12:13:34.7300,0.18,-0.5,0.457,-0.76,-0.66,4.33,-1.24,-5.7,-2.9
2022-04-27 12:13:34.7400,0.324,-0.491,0.577,-1.66,-0.98,3.05,-1.35,-6.03,-2.86
2022-04-27 12:13:34.7500,0.441,-0.475,0.698,-2.35,-1.14,1.77,-1.41,-6.02,-2.83
2022-04-27 12:13:34.7590,0.488,-0.484,0.812,-2.78,-1.37,0.43,-1.45,-5.72,-2.86
2022-04-27 12:13:34.7690,0.485,-0.533,0.925,-2.43,-1.18,-0.9,-1.58,-5.24,-2.86
2022-04-27 12:13:34.7800,0.477,-0.527,0.994,-1.86,-0.83,-2.17,-1.85,-4.76,-2.83
2022-04-27 12:13:34.7900,0.55,-0.529,1.006,-1.37,-1.0,-2.99,-2.23,-4.47,-2.71
2022-04-27 12:13:34.8000,0.658,-0.542,0.984,-1.85,-0.98,-3.28,-2.62,-4.21,-2.45
2022-04-27 12:13:34.8100,0.732,-0.554,0.957,-2.41,-0.94,-3.37,-2.92,-3.87,-2.08
2022-04-27 12:13:34.8190,0.76,-0.578,0.912,-2.74,-0.91,-3.43,-3.08,-3.51,-1.7
2022-04-27 12:13:34.8290,0.705,-0.619,0.856,-2.49,-0.69,-3.31,-3.11,-3.53,-1.33
2022-04-27 12:13:34.8400,0.44,-0.594,0.432,-1.1,-0.59,-2.99,-3.34,-6.61,-0.76
2022-04-27 12:13:34.8500,0.743,-0.982,-1.278,0.83,-0.39,3.81,-3.48,-12.74,0.55
2022-04-27 12:13:34.8590,0.7,-1.312,-1.829,-1.72,4.12,19.89,-2.87,-14.33,1.65
2022-04-27 12:13:34.8700,0.689,-0.874,-0.347,0.24,4.95,16.36,-2.09,-15.1,2.28
2022-04-27 12:13:34.8790,1.116,-0.681,-0.428,-1.57,0.71,4.04,-1.28,-16.48,2.78
2022-04-27 12:13:34.8890,1.19,-0.517,-0.293,-4.91,-1.28,4.21,-0.73,-17.93,3.21
2022-04-27 12:13:34.8990,1.287,-0.472,-0.469,-5.86,-2.85,1.71,0.44,-14.59,3.09
2022-04-27 12:13:34.9090,0.408,-1.047,-1.083,-6.19,-2.53,4.52,0.53,-8.01,2.36
2022-04-27 12:13:34.9200,0.681,-1.047,-0.27,1.93,3.09,8.15,0.51,-3.67,0.97
